17/05/2018,20:42,Temperature,26.20,Humidity,51.80
17/05/2018,20:42,Temperature,26.10,Humidity,51.80
17/05/2018,20:42,Temperature,26.20,Humidity,52.00
17/05/2018,20:43,Temperature,26.10,Humidity,51.90
17/05/2018,20:43,Temperature,26.10,Humidity,51.90
17/05/2018,20:43,Temperature,26.10,Humidity,51.80
17/05/2018,20:43,Temperature,26.10,Humidity,51.80
17/05/2018,20:43,Temperature,26.20,Humidity,51.90
17/05/2018,20:43,Temperature,26.10,Humidity,51.80
17/05/2018,20:43,Temperature,26.10,Humidity,51.80
17/05/2018,20:43,Temperature,26.20,Humidity,51.90
17/05/2018,20:43,Temperature,26.20,Humidity,51.80
17/05/2018,20:43,Temperature,26.10,Humidity,51.70
17/05/2018,20:43,Temperature,26.20,Humidity,51.90
17/05/2018,20:43,Temperature,26.20,Humidity,51.90
17/05/2018,20:44,Temperature,26.20,Humidity,51.90
17/05/2018,20:44,Temperature,26.20,Humidity,51.90
17/05/2018,20:44,Temperature,26.20,Humidity,51.90
17/05/2018,20:44,Temperature,26.20,Humidity,51.90
17/05/2018,20:44,Temperature,26.20,Humidity,51.90
17/05/2018,20:44,Temperature,26.20,Humidity,51.90
17/05/2018,20:44,Temperature,26.20,Humidity,51.80
17/05/2018,20:44,Temperature,26.20,Humidity,51.80
17/05/2018,20:44,Temperature,26.20,Humidity,51.70
17/05/2018,20:44,Temperature,26.20,Humidity,51.70
